country,region,city,customer_segment,customer_age_group,previous_device_os,customer_id
Japan,Asia,Sendai,Government,55+,Unknown,3986
Japan,Asia,Sendai,Government,25–34,Unknown,3987
Japan,Asia,Tokyo,Government,55+,iOS 15,3988
Japan,Asia,Tokyo,Government,35–44,Unknown,3989
Japan,Asia,Tokyo,Individual,18–24,Android,3990
Japan,Asia,Tokyo,Business,55+,Unknown,3991
Japan,Asia,Tokyo,Individual,18–24,Unknown,3992
Japan,Asia,Tokyo,Education,18–24,Unknown,3993
Japan,Asia,Tokyo,Individual,18–24,New User,3994
Japan,Asia,Tokyo,Government,55+,Unknown,3995
Japan,Asia,Tokyo,Business,45–54,Unknown,3996
Japan,Asia,Tokyo,Business,25–34,iOS 15,3997
Japan,Asia,Tokyo,Education,55+,Unknown,3998
Japan,Asia,Tokyo,Individual,25–34,Other,3999
Japan,Asia,Tokyo,Business,25–34,iOS 16,4000
Japan,Asia,Tokyo,Education,25–34,Unknown,4001
Japan,Asia,Tokyo,Government,45–54,Other,4002
Japan,Asia,Tokyo,Business,35–44,Unknown,4003
Japan,Asia,Tokyo,Education,45–54,Other,4004
Japan,Asia,Yokohama,Individual,25–34,Unknown,4005
Japan,Asia,Yokohama,Government,18–24,Android,4006
Japan,Asia,Yokohama,Individual,55+,Unknown,4007
Japan,Asia,Yokohama,Education,45–54,Unknown,4008
Japan,Asia,Yokohama,Education,55+,Unknown,4009
Japan,Asia,Yokohama,Government,18–24,Unknown,4010
Japan,Asia,Yokohama,Business,25–34,iOS 17,4011
Japan,Asia,Yokohama,Education,55+,New User,4012
Japan,Asia,Yokohama,Government,25–34,Unknown,4013
Japan,Asia,Yokohama,Education,35–44,iOS 17,4014
Japan,Asia,Yokohama,Individual,18–24,Unknown,4015
Japan,Asia,Yokohama,Education,25–34,iOS 15,4016
Japan,Asia,Yokohama,Government,45–54,Unknown,4017
Japan,Asia,Yokohama,Business,45–54,Unknown,4018
Japan,Asia,Yokohama,Education,18–24,iOS 15,4019
Kenya,Africa,Eldoret,Government,55+,Unknown,4020
Kenya,Africa,Eldoret,Government,35–44,Unknown,4021
Kenya,Africa,Eldoret,Individual,35–44,Unknown,4022
Kenya,Africa,Eldoret,Business,25–34,Unknown,4023
Kenya,Africa,Eldoret,Individual,18–24,Android,4024
Kenya,Africa,Eldoret,Government,18–24,iOS 16,4025
Kenya,Africa,Eldoret,Education,25–34,Unknown,4026
Kenya,Africa,Eldoret,Business,55+,New User,4027
Kenya,Africa,Eldoret,Business,55+,Android,4028
Kenya,Africa,Eldoret,Individual,25–34,Android,4029
Kenya,Africa,Eldoret,Education,45–54,Unknown,4030
Kenya,Africa,Eldoret,Individual,45–54,Unknown,4031
Kenya,Africa,Eldoret,Business,35–44,Android,4032
Kenya,Africa,Eldoret,Government,25–34,Unknown,4033
Kenya,Africa,Eldoret,Education,55+,Unknown,4034
Kenya,Africa,Eldoret,Education,25–34,New User,4035
Kenya,Africa,Eldoret,Individual,35–44,Android,4036
Kenya,Africa,Eldoret,Government,18–24,iOS 15,4037
Kenya,Africa,Eldoret,Individual,25–34,iOS 17,4038
Kenya,Africa,Kisumu,Education,55+,iOS 16,4039
Kenya,Africa,Kisumu,Individual,45–54,Other,4040
Kenya,Africa,Kisumu,Education,35–44,Android,4041
Kenya,Africa,Kisumu,Government,45–54,iOS 15,4042
Kenya,Africa,Kisumu,Government,55+,Unknown,4043
Kenya,Africa,Kisumu,Government,25–34,Unknown,4044
Kenya,Africa,Kisumu,Individual,18–24,Unknown,4045
Kenya,Africa,Kisumu,Individual,25–34,Unknown,4046
Kenya,Africa,Kisumu,Individual,55+,iOS 15,4047
Kenya,Africa,Kisumu,Business,18–24,Unknown,4048
Kenya,Africa,Kisumu,Education,55+,Unknown,4049
Kenya,Africa,Kisumu,Individual,35–44,iOS 17,4050
Kenya,Africa,Kisumu,Individual,55+,Unknown,4051
Kenya,Africa,Kisumu,Business,45–54,iOS 15,4052
Kenya,Africa,Kisumu,Education,25–34,Unknown,4053
Kenya,Africa,Kisumu,Education,55+,Android,4054
Kenya,Africa,Kisumu,Business,25–34,Unknown,4055
Kenya,Africa,Kisumu,Education,25–34,iOS 16,4056
Kenya,Africa,Kisumu,Individual,55+,Other,4057
Kenya,Africa,Kisumu,Individual,18–24,Android,4058
Kenya,Africa,Kisumu,Government,18–24,Unknown,4059
Kenya,Africa,Kisumu,Business,18–24,iOS 17,4060
Kenya,Africa,Kisumu,Business,25–34,Android,4061
Kenya,Africa,Kitale,Government,55+,Unknown,4062
Kenya,Africa,Kitale,Individual,55+,Other,4063
Kenya,Africa,Kitale,Business,25–34,Unknown,4064
Kenya,Africa,Kitale,Government,35–44,Unknown,4065
Kenya,Africa,Kitale,Business,35–44,Unknown,4066
Kenya,Africa,Kitale,Government,18–24,Unknown,4067
Kenya,Africa,Kitale,Business,45–54,iOS 15,4068
Kenya,Africa,Kitale,Individual,55+,Unknown,4069
Kenya,Africa,Kitale,Business,25–34,New User,4070
Kenya,Africa,Kitale,Business,18–24,Unknown,4071
Kenya,Africa,Kitale,Education,35–44,iOS 15,4072
Kenya,Africa,Kitale,Individual,45–54,Unknown,4073
Kenya,Africa,Kitale,Individual,35–44,Android,4074
Kenya,Africa,Kitale,Education,55+,Unknown,4075
Kenya,Africa,Kitale,Individual,25–34,Unknown,4076
Kenya,Africa,Kitale,Government,45–54,Unknown,4077
Kenya,Africa,Kitale,Education,35–44,Unknown,4078
Kenya,Africa,Kitale,Business,55+,Unknown,4079
Kenya,Africa,Kitale,Education,25–34,Android,4080
Kenya,Africa,Kitale,Education,55+,Android,4081
Kenya,Africa,Kitale,Business,45–54,Unknown,4082
Kenya,Africa,Kitale,Government,35–44,Other,4083
Kenya,Africa,Malindi,Education,35–44,Unknown,4084
Kenya,Africa,Malindi,Education,18–24,Unknown,4085
Kenya,Africa,Malindi,Business,35–44,Unknown,4086
Kenya,Africa,Malindi,Business,18–24,Unknown,4087
Kenya,Africa,Malindi,Individual,25–34,Unknown,4088
Kenya,Africa,Malindi,Education,25–34,Unknown,4089
Kenya,Africa,Malindi,Education,25–34,iOS 16,4090
Kenya,Africa,Malindi,Business,45–54,iOS 16,4091
Kenya,Africa,Malindi,Government,25–34,Unknown,4092
Kenya,Africa,Malindi,Individual,18–24,Unknown,4093
Kenya,Africa,Malindi,Individual,55+,iOS 17,4094
Kenya,Africa,Malindi,Education,45–54,iOS 15,4095
Kenya,Africa,Malindi,Individual,45–54,Unknown,4096
Kenya,Africa,Malindi,Individual,18–24,Android,4097
Kenya,Africa,Malindi,Business,55+,Unknown,4098
Kenya,Africa,Malindi,Individual,25–34,Android,4099
Kenya,Africa,Malindi,Business,45–54,Unknown,4100
Kenya,Africa,Malindi,Education,45–54,iOS 17,4101
Kenya,Africa,Malindi,Government,35–44,Unknown,4102
Kenya,Africa,Malindi,Government,18–24,Android,4103
Kenya,Africa,Malindi,Education,55+,Unknown,4104
Kenya,Africa,Malindi,Individual,25–34,New User,4105
Kenya,Africa,Malindi,Individual,45–54,New User,4106
Kenya,Africa,Mombasa,Individual,45–54,Other,4107
Kenya,Africa,Mombasa,Business,18–24,Unknown,4108
Kenya,Africa,Mombasa,Government,18–24,Unknown,4109
Kenya,Africa,Mombasa,Education,18–24,Unknown,4110
Kenya,Africa,Mombasa,Business,35–44,Unknown,4111
Kenya,Africa,Mombasa,Business,35–44,New User,4112
Kenya,Africa,Mombasa,Individual,35–44,iOS 17,4113
Kenya,Africa,Mombasa,Education,45–54,iOS 15,4114
Kenya,Africa,Mombasa,Individual,45–54,Unknown,4115
Kenya,Africa,Mombasa,Education,55+,Unknown,4116
Kenya,Africa,Mombasa,Education,55+,iOS 17,4117
Kenya,Africa,Mombasa,Government,55+,Unknown,4118
Kenya,Africa,Mombasa,Business,45–54,Unknown,4119
Kenya,Africa,Mombasa,Education,35–44,Unknown,4120
Kenya,Africa,Mombasa,Government,18–24,iOS 17,4121
Kenya,Africa,Mombasa,Education,25–34,Unknown,4122
Kenya,Africa,Mombasa,Government,25–34,Unknown,4123
Kenya,Africa,Mombasa,Individual,25–34,iOS 16,4124
Kenya,Africa,Mombasa,Government,25–34,iOS 16,4125
Kenya,Africa,Nairobi,Business,55+,iOS 17,4126
Kenya,Africa,Nairobi,Government,35–44,iOS 17,4127
Kenya,Africa,Nairobi,Education,55+,Unknown,4128
Kenya,Africa,Nairobi,Individual,45–54,Other,4129
Kenya,Africa,Nairobi,Business,18–24,Unknown,4130
Kenya,Africa,Nairobi,Government,35–44,Unknown,4131
Kenya,Africa,Nairobi,Business,45–54,Unknown,4132
Kenya,Africa,Nairobi,Individual,25–34,Unknown,4133
Kenya,Africa,Nairobi,Business,55+,Unknown,4134
Kenya,Africa,Nairobi,Education,18–24,Unknown,4135
Kenya,Africa,Nairobi,Individual,25–34,iOS 16,4136
Kenya,Africa,Nairobi,Government,18–24,iOS 17,4137
Kenya,Africa,Nairobi,Business,35–44,Unknown,4138
Kenya,Africa,Nairobi,Education,35–44,Android,4139
Kenya,Africa,Nairobi,Government,18–24,Unknown,4140
Kenya,Africa,Nairobi,Individual,18–24,Unknown,4141
Kenya,Africa,Nairobi,Individual,25–34,Other,4142
Kenya,Africa,Nairobi,Education,25–34,Unknown,4143
Kenya,Africa,Nairobi,Education,45–54,Unknown,4144
Kenya,Africa,Nairobi,Education,35–44,iOS 17,4145
Kenya,Africa,Nairobi,Education,35–44,Unknown,4146
Kenya,Africa,Nairobi,Government,45–54,iOS 16,4147
Kenya,Africa,Nairobi,Government,45–54,Unknown,4148
Kenya,Africa,Nairobi,Individual,55+,Unknown,4149
Kenya,Africa,Nairobi,Individual,35–44,Unknown,4150
Kenya,Africa,Nakuru,Individual,25–34,Unknown,4151
Kenya,Africa,Nakuru,Individual,45–54,Unknown,4152
Kenya,Africa,Nakuru,Government,25–34,Unknown,4153
Kenya,Africa,Nakuru,Business,25–34,Unknown,4154
Kenya,Africa,Nakuru,Business,55+,Other,4155
Kenya,Africa,Nakuru,Business,55+,Unknown,4156
Kenya,Africa,Nakuru,Business,18–24,Android,4157
Kenya,Africa,Nakuru,Government,18–24,Unknown,4158
Kenya,Africa,Nakuru,Business,35–44,Unknown,4159
Kenya,Africa,Nakuru,Education,55+,Unknown,4160
Kenya,Africa,Nakuru,Government,18–24,iOS 17,4161
Kenya,Africa,Nakuru,Individual,35–44,Unknown,4162
Kenya,Africa,Nakuru,Individual,55+,iOS 17,4163
Kenya,Africa,Nakuru,Education,35–44,Unknown,4164
Kenya,Africa,Nakuru,Government,35–44,Unknown,4165
Kenya,Africa,Nakuru,Individual,18–24,Unknown,4166
Kenya,Africa,Nakuru,Education,18–24,Unknown,4167
Kenya,Africa,Nakuru,Government,45–54,Unknown,4168
Kenya,Africa,Nakuru,Government,55+,Other,4169
Kenya,Africa,Thika,Individual,18–24,Unknown,4170
Kenya,Africa,Thika,Individual,55+,Unknown,4171
Kenya,Africa,Thika,Government,55+,Unknown,4172
Kenya,Africa,Thika,Individual,45–54,Unknown,4173
Kenya,Africa,Thika,Individual,25–34,Unknown,4174
Kenya,Africa,Thika,Education,55+,Unknown,4175
Kenya,Africa,Thika,Government,18–24,Unknown,4176
Kenya,Africa,Thika,Individual,35–44,Unknown,4177
Kenya,Africa,Thika,Government,55+,Other,4178
Kenya,Africa,Thika,Government,25–34,Unknown,4179
Kenya,Africa,Thika,Individual,55+,iOS 16,4180
Kenya,Africa,Thika,Education,35–44,Unknown,4181
Kenya,Africa,Thika,Business,18–24,Other,4182
Kenya,Africa,Thika,Education,25–34,Unknown,4183
Kenya,Africa,Thika,Business,25–34,Unknown,4184
Kenya,Africa,Thika,Business,55+,iOS 17,4185
Kenya,Africa,Thika,Education,18–24,Unknown,4186
Kenya,Africa,Thika,Government,45–54,New User,4187
Malaysia,Asia,George Town,Government,25–34,New User,4188
Malaysia,Asia,George Town,Education,25–34,Unknown,4189
Malaysia,Asia,George Town,Government,55+,iOS 16,4190
Malaysia,Asia,George Town,Education,25–34,New User,4191
Malaysia,Asia,George Town,Government,45–54,Unknown,4192
Malaysia,Asia,George Town,Education,45–54,Android,4193
Malaysia,Asia,George Town,Government,55+,iOS 17,4194
Malaysia,Asia,George Town,Education,35–44,Android,4195
Malaysia,Asia,George Town,Business,45–54,Other,4196
Malaysia,Asia,George Town,Business,35–44,Unknown,4197
Malaysia,Asia,George Town,Education,18–24,iOS 16,4198
Malaysia,Asia,George Town,Business,55+,iOS 15,4199
Malaysia,Asia,George Town,Individual,25–34,Unknown,4200
Malaysia,Asia,George Town,Business,55+,Unknown,4201
Malaysia,Asia,George Town,Education,18–24,Unknown,4202
Malaysia,Asia,George Town,Education,55+,Unknown,4203
Malaysia,Asia,George Town,Business,25–34,Unknown,4204
Malaysia,Asia,George Town,Business,55+,iOS 16,4205
Malaysia,Asia,George Town,Individual,25–34,Other,4206
Malaysia,Asia,George Town,Business,25–34,iOS 15,4207
Malaysia,Asia,George Town,Business,25–34,New User,4208
Malaysia,Asia,George Town,Government,55+,Other,4209
Malaysia,Asia,George Town,Individual,45–54,Unknown,4210
Malaysia,Asia,George Town,Education,55+,iOS 17,4211
Malaysia,Asia,Ipoh,Individual,35–44,Unknown,4212
Malaysia,Asia,Ipoh,Individual,25–34,iOS 15,4213
Malaysia,Asia,Ipoh,Individual,25–34,Unknown,4214
Malaysia,Asia,Ipoh,Government,45–54,Android,4215
Malaysia,Asia,Ipoh,Education,45–54,Unknown,4216
Malaysia,Asia,Ipoh,Business,25–34,iOS 16,4217
Malaysia,Asia,Ipoh,Business,25–34,Unknown,4218
Malaysia,Asia,Ipoh,Individual,18–24,Unknown,4219
Malaysia,Asia,Ipoh,Education,18–24,Unknown,4220
Malaysia,Asia,Ipoh,Individual,35–44,New User,4221
Malaysia,Asia,Ipoh,Individual,55+,Unknown,4222
Malaysia,Asia,Ipoh,Business,45–54,Unknown,4223
Malaysia,Asia,Ipoh,Individual,18–24,New User,4224
Malaysia,Asia,Ipoh,Education,25–34,Unknown,4225
Malaysia,Asia,Ipoh,Government,35–44,Unknown,4226
Malaysia,Asia,Ipoh,Government,55+,Unknown,4227
Malaysia,Asia,Ipoh,Business,45–54,Android,4228
Malaysia,Asia,Ipoh,Government,18–24,Unknown,4229
Malaysia,Asia,Ipoh,Business,35–44,Unknown,4230
Malaysia,Asia,Ipoh,Individual,18–24,iOS 16,4231
Malaysia,Asia,Ipoh,Government,25–34,Unknown,4232
Malaysia,Asia,Ipoh,Government,45–54,iOS 16,4233
Malaysia,Asia,Ipoh,Business,25–34,Other,4234
Malaysia,Asia,Ipoh,Education,25–34,iOS 15,4235
Malaysia,Asia,Ipoh,Education,25–34,iOS 17,4236
Malaysia,Asia,Ipoh,Business,55+,Unknown,4237
Malaysia,Asia,Ipoh,Business,18–24,Unknown,4238
Malaysia,Asia,Johor Bahru,Education,18–24,Android,4239
Malaysia,Asia,Johor Bahru,Individual,18–24,Unknown,4240
Malaysia,Asia,Johor Bahru,Business,18–24,Unknown,4241
Malaysia,Asia,Johor Bahru,Education,45–54,Unknown,4242
Malaysia,Asia,Johor Bahru,Government,25–34,Unknown,4243
Malaysia,Asia,Johor Bahru,Government,55+,Android,4244
Malaysia,Asia,Johor Bahru,Individual,35–44,Other,4245
Malaysia,Asia,Johor Bahru,Education,18–24,iOS 17,4246
Malaysia,Asia,Johor Bahru,Individual,35–44,Unknown,4247
Malaysia,Asia,Johor Bahru,Individual,18–24,Other,4248
Malaysia,Asia,Johor Bahru,Education,55+,Android,4249
Malaysia,Asia,Johor Bahru,Individual,18–24,iOS 15,4250
Malaysia,Asia,Johor Bahru,Education,55+,Unknown,4251
Malaysia,Asia,Johor Bahru,Business,35–44,Unknown,4252
Malaysia,Asia,Johor Bahru,Business,55+,Unknown,4253
Malaysia,Asia,Johor Bahru,Business,18–24,Other,4254
Malaysia,Asia,Johor Bahru,Government,25–34,iOS 16,4255
Malaysia,Asia,Johor Bahru,Education,35–44,Unknown,4256
Malaysia,Asia,Johor Bahru,Education,18–24,Unknown,4257
Malaysia,Asia,Johor Bahru,Government,35–44,iOS 15,4258
Malaysia,Asia,Johor Bahru,Business,45–54,Unknown,4259
Malaysia,Asia,Johor Bahru,Individual,45–54,Unknown,4260
Malaysia,Asia,Kota Kinabalu,Individual,25–34,Unknown,4261
Malaysia,Asia,Kota Kinabalu,Individual,55+,Other,4262
Malaysia,Asia,Kota Kinabalu,Government,18–24,iOS 17,4263
Malaysia,Asia,Kota Kinabalu,Education,18–24,iOS 15,4264
Malaysia,Asia,Kota Kinabalu,Education,18–24,Unknown,4265
Malaysia,Asia,Kota Kinabalu,Education,45–54,Unknown,4266
Malaysia,Asia,Kota Kinabalu,Government,45–54,Unknown,4267
Malaysia,Asia,Kota Kinabalu,Individual,18–24,New User,4268
Malaysia,Asia,Kota Kinabalu,Individual,35–44,Unknown,4269
Malaysia,Asia,Kota Kinabalu,Government,18–24,iOS 15,4270
Malaysia,Asia,Kota Kinabalu,Government,35–44,Unknown,4271
Malaysia,Asia,Kota Kinabalu,Individual,35–44,iOS 15,4272
Malaysia,Asia,Kota Kinabalu,Business,55+,iOS 16,4273
Malaysia,Asia,Kota Kinabalu,Business,25–34,Unknown,4274
Malaysia,Asia,Kota Kinabalu,Education,35–44,Other,4275
Malaysia,Asia,Kota Kinabalu,Business,45–54,Unknown,4276
Malaysia,Asia,Kota Kinabalu,Education,35–44,Unknown,4277
Malaysia,Asia,Kota Kinabalu,Business,18–24,Unknown,4278
Malaysia,Asia,Kota Kinabalu,Business,25–34,iOS 17,4279
Malaysia,Asia,Kota Kinabalu,Education,35–44,iOS 17,4280
Malaysia,Asia,Kota Kinabalu,Government,35–44,iOS 15,4281
Malaysia,Asia,Kota Kinabalu,Individual,55+,Unknown,4282
Malaysia,Asia,Kota Kinabalu,Government,55+,Unknown,4283
Malaysia,Asia,Kota Kinabalu,Education,55+,Unknown,4284
Malaysia,Asia,Kota Kinabalu,Government,25–34,Unknown,4285
Malaysia,Asia,Kota Kinabalu,Education,18–24,iOS 17,4286
Malaysia,Asia,Kota Kinabalu,Business,55+,Unknown,4287
Malaysia,Asia,Kota Kinabalu,Individual,18–24,Unknown,4288
Malaysia,Asia,Kota Kinabalu,Business,35–44,Unknown,4289
Malaysia,Asia,Kota Kinabalu,Business,45–54,New User,4290
Malaysia,Asia,Kota Kinabalu,Individual,45–54,Android,4291
Malaysia,Asia,Kuala Lumpur,Individual,18–24,Unknown,4292
Malaysia,Asia,Kuala Lumpur,Education,25–34,Unknown,4293
Malaysia,Asia,Kuala Lumpur,Government,55+,Unknown,4294
Malaysia,Asia,Kuala Lumpur,Government,35–44,New User,4295
Malaysia,Asia,Kuala Lumpur,Government,18–24,iOS 17,4296
Malaysia,Asia,Kuala Lumpur,Individual,55+,Unknown,4297
Malaysia,Asia,Kuala Lumpur,Business,55+,New User,4298
Malaysia,Asia,Kuala Lumpur,Individual,18–24,Other,4299
Malaysia,Asia,Kuala Lumpur,Government,35–44,Unknown,4300
Malaysia,Asia,Kuala Lumpur,Government,25–34,Android,4301
Malaysia,Asia,Kuala Lumpur,Education,18–24,Unknown,4302
Malaysia,Asia,Kuala Lumpur,Government,25–34,Unknown,4303
Malaysia,Asia,Kuala Lumpur,Individual,45–54,Unknown,4304
Malaysia,Asia,Kuala Lumpur,Business,35–44,Unknown,4305
Malaysia,Asia,Kuala Lumpur,Education,35–44,Unknown,4306
Malaysia,Asia,Kuala Lumpur,Government,18–24,Unknown,4307
Malaysia,Asia,Kuala Lumpur,Individual,25–34,Unknown,4308
Malaysia,Asia,Kuala Lumpur,Business,18–24,Unknown,4309
Malaysia,Asia,Kuala Lumpur,Business,45–54,Unknown,4310
Malaysia,Asia,Kuala Lumpur,Business,55+,Other,4311
Malaysia,Asia,Kuala Lumpur,Education,55+,iOS 17,4312
Malaysia,Asia,Kuala Lumpur,Individual,35–44,Unknown,4313
Malaysia,Asia,Kuala Lumpur,Business,25–34,Other,4314
Malaysia,Asia,Kuala Lumpur,Education,55+,Unknown,4315
Malaysia,Asia,Petaling Jaya,Government,35–44,iOS 15,4316
Malaysia,Asia,Petaling Jaya,Individual,18–24,Unknown,4317
Malaysia,Asia,Petaling Jaya,Business,35–44,Unknown,4318
Malaysia,Asia,Petaling Jaya,Individual,55+,Unknown,4319
Malaysia,Asia,Petaling Jaya,Business,45–54,New User,4320
Malaysia,Asia,Petaling Jaya,Individual,45–54,Unknown,4321
Malaysia,Asia,Petaling Jaya,Education,35–44,Unknown,4322
Malaysia,Asia,Petaling Jaya,Individual,35–44,Unknown,4323
Malaysia,Asia,Petaling Jaya,Education,35–44,Other,4324
Malaysia,Asia,Petaling Jaya,Business,18–24,Unknown,4325
Malaysia,Asia,Petaling Jaya,Education,25–34,Unknown,4326
Malaysia,Asia,Petaling Jaya,Individual,35–44,iOS 16,4327
Malaysia,Asia,Petaling Jaya,Individual,35–44,New User,4328
Malaysia,Asia,Petaling Jaya,Government,35–44,Unknown,4329
Malaysia,Asia,Petaling Jaya,Individual,45–54,iOS 15,4330
Malaysia,Asia,Petaling Jaya,Education,18–24,Unknown,4331
Malaysia,Asia,Petaling Jaya,Government,18–24,Unknown,4332
Malaysia,Asia,Petaling Jaya,Government,18–24,New User,4333
Malaysia,Asia,Petaling Jaya,Business,55+,Unknown,4334
Malaysia,Asia,Petaling Jaya,Education,55+,iOS 16,4335
Malaysia,Asia,Petaling Jaya,Business,35–44,Other,4336
Malaysia,Asia,Petaling Jaya,Government,45–54,Unknown,4337
Malaysia,Asia,Petaling Jaya,Business,45–54,Unknown,4338
Malaysia,Asia,Petaling Jaya,Individual,18–24,iOS 17,4339
Malaysia,Asia,Shah Alam,Individual,55+,Unknown,4340
Malaysia,Asia,Shah Alam,Education,45–54,Unknown,4341
Malaysia,Asia,Shah Alam,Education,25–34,Unknown,4342
Malaysia,Asia,Shah Alam,Individual,45–54,Unknown,4343
Malaysia,Asia,Shah Alam,Individual,55+,Android,4344
Malaysia,Asia,Shah Alam,Government,45–54,Unknown,4345
Malaysia,Asia,Shah Alam,Education,18–24,Unknown,4346
Malaysia,Asia,Shah Alam,Business,25–34,Unknown,4347
Malaysia,Asia,Shah Alam,Education,35–44,Other,4348
Malaysia,Asia,Shah Alam,Business,45–54,Unknown,4349
Malaysia,Asia,Shah Alam,Government,55+,Unknown,4350
Malaysia,Asia,Shah Alam,Education,35–44,Unknown,4351
Malaysia,Asia,Shah Alam,Government,25–34,Unknown,4352
Malaysia,Asia,Shah Alam,Education,55+,Unknown,4353
Malaysia,Asia,Shah Alam,Government,35–44,Unknown,4354
Malaysia,Asia,Shah Alam,Business,55+,Other,4355
Malaysia,Asia,Shah Alam,Education,35–44,New User,4356
Malaysia,Asia,Subang Jaya,Individual,35–44,Unknown,4357
Malaysia,Asia,Subang Jaya,Education,55+,iOS 15,4358
Malaysia,Asia,Subang Jaya,Education,35–44,Unknown,4359
Malaysia,Asia,Subang Jaya,Government,25–34,Unknown,4360
Malaysia,Asia,Subang Jaya,Business,35–44,Unknown,4361
Malaysia,Asia,Subang Jaya,Individual,55+,Unknown,4362
Malaysia,Asia,Subang Jaya,Education,55+,Unknown,4363
Malaysia,Asia,Subang Jaya,Business,18–24,Unknown,4364
Malaysia,Asia,Subang Jaya,Government,18–24,Other,4365
Malaysia,Asia,Subang Jaya,Individual,25–34,Unknown,4366
