sale_id,sale_date,month,season,year,customer_id,product_id,units_sold,revenue_usd,discount_level,discount_amount,discount_pct,customer_rating,return_status
APPL-00006766,2024-10-06,October,Fall,2024,5216,775,3,3278.07,No Discount,0.0,0,4.3,Kept
APPL-00006767,2024-11-16,November,Fall,2024,5208,619,4,4071.52,Medium,76.62,7,3.0,Kept
APPL-00006768,2022-05-24,May,Spring,2022,5217,195,3,751.71,High,44.22000000000003,15,4.1,Kept
APPL-00006769,2022-06-02,June,Spring,2022,5218,352,2,625.4,Low,6.379999999999996,2,4.6,Kept
APPL-00006770,2022-06-19,June,Spring,2022,5219,806,1,561.04,Low,29.530000000000086,5,4.4,Kept
APPL-00006771,2022-10-17,October,Fall,2022,5220,629,4,2068.4,Low,10.549999999999956,2,4.0,Kept
APPL-00006772,2022-11-10,November,Fall,2022,5221,1137,2,2147.14,High,189.45000000000005,15,4.0,Kept
APPL-00006773,2022-11-16,November,Fall,2022,5222,431,1,1131.57,No Discount,0.0,0,3.6,Kept
APPL-00006774,2022-12-06,December,Fall,2022,5223,8,1,122.67,Low,6.459999999999994,5,4.7,Kept
APPL-00006775,2023-02-26,February,Winter,2023,5218,110,2,899.9,High,79.40000000000003,15,4.4,Kept
APPL-00006776,2023-05-28,May,Spring,2023,5224,15,4,122.16,No Discount,0.0,0,,Kept
APPL-00006777,2023-06-05,June,Spring,2023,5225,165,5,2773.7,Low,29.200000000000045,5,3.9,Kept
APPL-00006778,2023-09-19,September,Summer,2023,5226,198,1,417.53,Low,21.980000000000015,5,,Kept
APPL-00006779,2023-12-10,December,Fall,2023,5227,218,2,1819.32,No Discount,0.0,0,3.4,Kept
APPL-00006780,2024-01-18,January,Winter,2024,5228,2,1,31.01,No Discount,0.0,0,,Kept
APPL-00006781,2024-03-25,March,Spring,2024,5229,182,2,3911.46,Low,60.49000000000001,3,3.8,Kept
APPL-00006782,2024-04-21,April,Spring,2024,5230,160,1,872.58,No Discount,0.0,0,4.5,Kept
APPL-00006783,2024-05-13,May,Spring,2024,5231,166,1,577.11,No Discount,0.0,0,3.0,Kept
APPL-00006784,2024-06-01,June,Spring,2024,5232,27,2,1451.44,Low,22.44999999999993,3,,Returned
APPL-00006785,2024-06-03,June,Spring,2024,5233,869,5,35813.95,Low,221.52999999999972,3,4.2,Kept
APPL-00006786,2024-08-15,August,Summer,2024,5231,147,3,3196.17,Low,21.74000000000001,2,,Kept
APPL-00006787,2024-09-17,September,Summer,2024,5234,542,4,358.8,Low,2.769999999999996,3,,Returned
APPL-00006788,2024-09-28,September,Fall,2024,5235,344,6,4920.6,No Discount,0.0,0,,Returned
APPL-00006789,2024-10-22,October,Fall,2024,5236,216,1,266.87,No Discount,0.0,0,,Kept
APPL-00006790,2022-01-21,January,Winter,2022,5237,153,2,179.26,High,15.820000000000007,15,4.3,Kept
APPL-00006791,2022-02-13,February,Winter,2022,5238,967,1,729.26,No Discount,0.0,0,3.3,Kept
APPL-00006792,2022-02-24,February,Winter,2022,5239,86,5,5046.05,Low,20.59999999999991,2,,Kept
APPL-00006793,2022-04-11,April,Spring,2022,5240,122,4,521.0,Low,2.6599999999999966,2,3.9,Kept
APPL-00006794,2022-06-09,June,Spring,2022,5241,116,3,219.93,No Discount,0.0,0,5.0,Kept
APPL-00006795,2022-10-31,October,Fall,2022,5242,407,1,255.04,No Discount,0.0,0,3.9,Kept
APPL-00006796,2022-12-12,December,Fall,2022,5243,15,1,25.64,Medium,1.93,7,4.7,Kept
APPL-00006797,2023-05-28,May,Spring,2023,5244,144,5,691.9,No Discount,0.0,0,,Kept
APPL-00006798,2023-06-11,June,Spring,2023,5239,282,3,1127.25,No Discount,0.0,0,3.5,Kept
APPL-00006799,2023-07-18,July,Summer,2023,5239,165,1,529.26,Low,27.860000000000014,5,4.1,Kept
APPL-00006800,2023-10-11,October,Fall,2023,5245,213,8,17300.88,Medium,240.29,10,4.0,Kept
APPL-00006801,2023-10-20,October,Fall,2023,5245,136,2,487.98,No Discount,0.0,0,,Kept
APPL-00006802,2023-10-26,October,Fall,2023,5246,531,1,742.65,No Discount,0.0,0,3.7,Kept
APPL-00006803,2023-11-02,November,Fall,2023,5247,375,1,945.76,No Discount,0.0,0,,Kept
APPL-00006804,2023-11-30,November,Fall,2023,5244,509,5,1956.7,No Discount,0.0,0,4.9,Kept
APPL-00006805,2024-01-05,January,Winter,2024,5248,727,8,4795.84,No Discount,0.0,0,3.7,Returned
APPL-00006806,2024-01-25,January,Winter,2024,5241,329,1,130.55,Low,2.6599999999999966,2,,Kept
APPL-00006807,2024-02-05,February,Winter,2024,5249,517,3,3453.9,High,203.17000000000007,15,,Kept
APPL-00006808,2024-02-09,February,Winter,2024,5250,20,1,349.34,High,61.650000000000034,15,3.0,Kept
APPL-00006809,2022-01-10,January,Winter,2022,5251,44,2,241.98,No Discount,0.0,0,4.3,Kept
APPL-00006810,2022-02-06,February,Winter,2022,5252,87,1,93.82,Low,1.9100000000000108,2,,Kept
APPL-00006811,2022-02-10,February,Winter,2022,5253,324,6,4938.36,Low,43.32000000000005,5,4.6,Kept
APPL-00006812,2022-05-08,May,Spring,2022,5252,77,1,40.09,Low,1.2399999999999949,3,4.6,Kept
APPL-00006813,2022-07-23,July,Summer,2022,5254,24,1,151.35,High,26.710000000000008,15,,Kept
APPL-00006814,2022-08-22,August,Summer,2022,5255,589,1,1138.97,No Discount,0.0,0,4.0,Kept
APPL-00006815,2022-11-16,November,Fall,2022,5256,1138,4,3924.28,Medium,109.00999999999988,10,3.4,Kept
APPL-00006816,2022-11-27,November,Fall,2022,5257,274,2,1549.52,Medium,86.09000000000003,10,,Kept
APPL-00006817,2022-12-12,December,Fall,2022,5258,403,1,1000.0,No Discount,0.0,0,,Kept
APPL-00006818,2023-02-01,February,Winter,2023,5259,1065,1,894.8,Low,47.10000000000002,5,,Kept
APPL-00006819,2023-02-21,February,Winter,2023,5260,329,2,251.76,Medium,9.47,7,4.8,Kept
APPL-00006820,2023-04-01,April,Spring,2023,5261,247,2,2308.12,No Discount,0.0,0,4.8,Kept
APPL-00006821,2023-05-11,May,Spring,2023,5262,75,2,250.5,Medium,9.430000000000009,7,4.0,Kept
APPL-00006822,2023-06-01,June,Spring,2023,5263,382,7,4203.22,No Discount,0.0,0,4.8,Kept
APPL-00006823,2023-10-20,October,Fall,2023,5264,820,2,1504.64,No Discount,0.0,0,4.5,Kept
APPL-00006824,2023-11-12,November,Fall,2023,5251,18,1,119.83,Low,6.310000000000002,5,4.9,Kept
APPL-00006825,2023-12-13,December,Fall,2023,5265,24,3,451.32,High,26.55000000000001,15,3.5,Kept
APPL-00006826,2023-12-13,December,Fall,2023,5260,605,1,1934.62,Medium,145.6199999999999,7,,Kept
APPL-00006827,2023-12-31,December,Winter,2023,5262,75,1,128.64,Low,6.77000000000001,5,3.5,Kept
APPL-00006828,2024-01-12,January,Winter,2024,5262,543,1,589.13,No Discount,0.0,0,,Kept
APPL-00006829,2024-06-30,June,Summer,2024,5266,764,1,626.76,High,110.60000000000002,15,,Kept
APPL-00006830,2024-12-17,December,Fall,2024,5261,235,2,144.88,Medium,8.049999999999997,10,4.2,Kept
APPL-00006831,2022-02-03,February,Winter,2022,5267,1024,2,1646.5,No Discount,0.0,0,4.1,Kept
APPL-00006832,2022-04-15,April,Spring,2022,5268,765,1,1049.59,No Discount,0.0,0,,Kept
APPL-00006833,2022-04-27,April,Spring,2022,5269,61,6,3087.66,Medium,38.73000000000002,7,3.3,Kept
APPL-00006834,2022-05-09,May,Spring,2022,5270,257,2,510.74,Medium,28.370000000000005,10,,Kept
APPL-00006835,2022-08-09,August,Summer,2022,5271,262,2,501.46,No Discount,0.0,0,4.6,Kept
APPL-00006836,2022-12-19,December,Fall,2022,5272,874,2,1463.44,High,129.13,15,3.2,Kept
APPL-00006837,2023-04-10,April,Spring,2023,5273,38,2,255.18,Low,2.5999999999999943,2,,Kept
APPL-00006838,2023-07-24,July,Summer,2023,5274,313,1,1000.99,Medium,111.22000000000004,10,3.4,Kept
APPL-00006839,2023-09-21,September,Summer,2023,5275,184,1,128.77,Low,6.780000000000001,5,4.8,Kept
APPL-00006840,2023-12-20,December,Fall,2023,5274,121,2,2772.5,No Discount,0.0,0,,Kept
APPL-00006841,2024-03-21,March,Spring,2024,5276,240,1,1062.96,Low,21.69000000000005,2,4.3,Kept
APPL-00006842,2024-04-27,April,Spring,2024,5277,979,1,771.08,No Discount,0.0,0,,Kept
APPL-00006843,2024-05-04,May,Spring,2024,5278,117,2,535.94,No Discount,0.0,0,,Kept
APPL-00006844,2024-05-11,May,Spring,2024,5275,77,2,76.38,No Discount,0.0,0,4.5,Kept
APPL-00006845,2024-05-12,May,Spring,2024,5275,85,4,1654.8,Low,12.79000000000002,3,4.3,Kept
APPL-00006846,2024-05-15,May,Spring,2024,5279,192,2,1594.92,No Discount,0.0,0,3.0,Kept
APPL-00006847,2024-10-12,October,Fall,2024,5274,389,1,155.98,Low,8.210000000000008,5,4.6,Kept
APPL-00006848,2024-12-14,December,Fall,2024,5280,471,2,845.88,No Discount,0.0,0,,Kept
APPL-00006849,2024-12-20,December,Fall,2024,5267,75,1,126.17,No Discount,0.0,0,4.2,Kept
APPL-00006850,2022-03-08,March,Winter,2022,5281,440,1,24.68,High,4.359999999999999,15,,Returned
APPL-00006851,2022-06-23,June,Summer,2022,5282,2,3,79.5,Low,0.8200000000000003,3,3.8,Kept
APPL-00006852,2022-06-28,June,Summer,2022,5283,68,3,282.66,No Discount,0.0,0,3.7,Kept
APPL-00006853,2022-09-06,September,Summer,2022,5283,227,1,764.57,No Discount,0.0,0,,Kept
APPL-00006854,2022-10-26,October,Fall,2022,5284,924,2,746.44,Medium,41.46999999999997,10,3.4,Kept
APPL-00006855,2022-11-25,November,Fall,2022,5285,1059,3,2801.43,Medium,103.76,10,4.1,Kept
APPL-00006856,2023-03-08,March,Winter,2023,5286,693,2,2507.74,Medium,94.38000000000012,7,,Kept
APPL-00006857,2023-04-05,April,Spring,2023,5287,173,2,1181.72,Low,31.100000000000023,5,5.0,Kept
APPL-00006858,2023-08-07,August,Summer,2023,5288,910,3,2717.73,High,159.87,15,3.2,Kept
APPL-00006859,2023-09-07,September,Summer,2023,5283,48,1,123.85,No Discount,0.0,0,,Kept
APPL-00006860,2024-01-03,January,Winter,2024,5281,309,2,2492.14,No Discount,0.0,0,4.4,Kept
APPL-00006861,2024-09-03,September,Summer,2024,5289,64,1,100.53,Low,3.1099999999999994,3,4.3,Kept
APPL-00006862,2024-10-20,October,Fall,2024,5290,64,1,104.41,No Discount,0.0,0,4.4,Kept
APPL-00006863,2022-04-12,April,Spring,2022,5291,1039,1,710.63,No Discount,0.0,0,3.6,Kept
APPL-00006864,2022-05-16,May,Spring,2022,5292,526,4,2203.52,Low,17.039999999999964,3,3.8,Kept
APPL-00006865,2022-08-03,August,Summer,2022,5293,23,1,72.63,Low,3.820000000000008,5,,Kept
APPL-00006866,2022-08-12,August,Summer,2022,5294,204,1,508.99,Medium,56.559999999999945,10,4.4,Kept
APPL-00006867,2022-08-17,August,Summer,2022,5295,2,1,27.29,No Discount,0.0,0,,Kept
APPL-00006868,2022-09-12,September,Summer,2022,5296,700,1,954.51,No Discount,0.0,0,4.9,Kept
APPL-00006869,2022-09-22,September,Summer,2022,5297,764,1,738.75,Medium,55.610000000000014,7,4.7,Kept
APPL-00006870,2022-10-26,October,Fall,2022,5298,279,1,466.08,Low,9.509999999999993,2,3.5,Kept
APPL-00006871,2022-11-22,November,Fall,2022,5299,1044,2,2077.52,High,183.30999999999997,15,,Kept
APPL-00006872,2022-11-27,November,Fall,2022,5300,191,8,7755.28,No Discount,0.0,0,,Kept
APPL-00006873,2022-12-24,December,Winter,2022,5301,665,1,867.75,No Discount,0.0,0,3.1,Returned
APPL-00006874,2022-12-30,December,Winter,2022,5302,46,2,269.82,No Discount,0.0,0,4.4,Kept
APPL-00006875,2023-01-17,January,Winter,2023,5296,1011,1,460.35,No Discount,0.0,0,4.5,Kept
APPL-00006876,2023-03-27,March,Spring,2023,5303,354,1,1320.94,No Discount,0.0,0,,Kept
APPL-00006877,2023-06-22,June,Summer,2023,5304,818,2,1242.46,Low,32.69999999999993,5,3.7,Kept
APPL-00006878,2023-08-14,August,Summer,2023,5293,3,2,632.4,No Discount,0.0,0,4.4,Kept
APPL-00006879,2023-10-08,October,Fall,2023,5305,78,2,78.42,No Discount,0.0,0,3.6,Kept
APPL-00006880,2023-11-07,November,Fall,2023,5306,801,1,1031.5,Low,31.90000000000009,3,3.9,Kept
APPL-00006881,2022-01-11,January,Winter,2022,5307,186,2,220.06,Medium,12.230000000000004,10,3.5,Kept
APPL-00006882,2022-03-01,March,Winter,2022,5308,18,5,674.45,No Discount,0.0,0,3.2,Kept
APPL-00006883,2022-05-26,May,Spring,2022,5307,30,1,247.32,Low,5.050000000000011,2,,Kept
APPL-00006884,2022-05-30,May,Spring,2022,5309,355,3,1194.03,No Discount,0.0,0,4.3,Kept
APPL-00006885,2022-06-14,June,Spring,2022,5310,96,2,764.08,No Discount,0.0,0,4.4,Kept
APPL-00006886,2022-08-21,August,Summer,2022,5311,78,2,63.64,High,5.609999999999999,15,3.0,Exchanged
APPL-00006887,2022-10-13,October,Fall,2022,5312,77,3,114.3,No Discount,0.0,0,4.3,Kept
APPL-00006888,2022-10-22,October,Fall,2022,5307,189,2,1159.8,No Discount,0.0,0,3.1,Kept
APPL-00006889,2022-11-24,November,Fall,2022,5308,77,5,161.85,Medium,3.6000000000000014,10,,Kept
APPL-00006890,2023-02-08,February,Winter,2023,5313,768,2,1688.8,Medium,63.56000000000006,7,4.1,Kept
APPL-00006891,2023-02-12,February,Winter,2023,5314,99,1,312.57,No Discount,0.0,0,3.3,Kept
APPL-00006892,2023-05-08,May,Spring,2023,5315,272,2,535.12,No Discount,0.0,0,,Kept
APPL-00006893,2023-06-15,June,Spring,2023,5316,157,1,857.54,Medium,64.55000000000007,7,4.2,Kept
APPL-00006894,2023-06-30,June,Summer,2023,5317,149,1,89.61,Low,4.719999999999999,5,3.1,Kept
APPL-00006895,2023-07-16,July,Summer,2023,5318,696,2,1364.54,Medium,75.81000000000006,10,,Returned
APPL-00006896,2023-08-11,August,Summer,2023,5312,893,3,5557.56,No Discount,0.0,0,,Kept
APPL-00006897,2023-09-13,September,Summer,2023,5319,729,2,846.18,Low,22.27000000000004,5,3.3,Kept
APPL-00006898,2024-01-09,January,Winter,2024,5320,45,1,99.96,No Discount,0.0,0,4.2,Kept
APPL-00006899,2024-09-05,September,Summer,2024,5307,67,1,646.12,High,114.01999999999998,15,,Kept
APPL-00006900,2024-10-01,October,Fall,2024,5321,832,1,696.93,No Discount,0.0,0,5.0,Kept
APPL-00006901,2024-10-05,October,Fall,2024,5322,618,2,1326.28,No Discount,0.0,0,4.7,Kept
APPL-00006902,2024-10-20,October,Fall,2024,5318,45,1,82.46,High,14.550000000000011,15,3.2,Kept
APPL-00006903,2024-12-10,December,Fall,2024,5314,8,2,259.94,Low,6.840000000000003,5,4.2,Kept
APPL-00006904,2024-12-28,December,Winter,2024,5323,48,4,411.6,High,18.16,15,4.3,Kept
APPL-00006905,2022-04-24,April,Spring,2022,5324,217,6,6741.72,No Discount,0.0,0,4.2,Exchanged
APPL-00006906,2022-05-18,May,Spring,2022,5325,64,3,275.85,Low,4.840000000000003,5,4.6,Kept
APPL-00006907,2022-06-30,June,Summer,2022,5326,511,3,3651.93,No Discount,0.0,0,3.3,Kept
APPL-00006908,2022-08-13,August,Summer,2022,5326,30,2,474.5,Medium,17.860000000000014,7,3.7,Returned
APPL-00006909,2022-09-02,September,Summer,2022,5327,340,2,488.74,No Discount,0.0,0,4.8,Kept
APPL-00006910,2022-09-05,September,Summer,2022,5328,26,5,1153.55,No Discount,0.0,0,4.5,Kept
APPL-00006911,2022-11-24,November,Fall,2022,5326,80,3,428.73,Medium,15.879999999999995,10,4.7,Kept
APPL-00006912,2023-04-21,April,Spring,2023,5329,463,1,6886.7,Low,362.46,5,,Kept
APPL-00006913,2023-05-29,May,Spring,2023,5326,65,4,379.2,Medium,7.140000000000001,7,3.7,Kept
APPL-00006914,2023-06-11,June,Spring,2023,5330,848,1,904.22,Medium,68.05999999999995,7,,Kept
APPL-00006915,2023-07-21,July,Summer,2023,5331,360,6,12087.9,Low,62.309999999999945,3,4.9,Kept
APPL-00006916,2023-09-01,September,Summer,2023,5331,517,1,1332.64,Low,41.2199999999998,3,,Kept
APPL-00006917,2023-11-13,November,Fall,2023,5324,352,3,873.18,No Discount,0.0,0,3.8,Kept
APPL-00006918,2023-12-01,December,Fall,2023,5332,2,1,29.38,No Discount,0.0,0,4.0,Kept
APPL-00006919,2023-12-20,December,Fall,2023,5333,147,2,2370.26,No Discount,0.0,0,4.8,Kept
APPL-00006920,2023-12-20,December,Fall,2023,5326,96,1,383.49,Low,20.180000000000007,5,,Returned
APPL-00006921,2024-01-07,January,Winter,2024,5334,653,3,2421.81,Medium,89.70000000000005,10,,Kept
APPL-00006922,2024-01-08,January,Winter,2024,5335,540,1,842.17,Medium,63.38999999999999,7,4.6,Returned
APPL-00006923,2024-04-29,April,Spring,2024,5336,703,3,2446.35,Medium,90.6099999999999,10,4.7,Kept
APPL-00006924,2024-05-02,May,Spring,2024,5332,340,1,218.87,Medium,16.47,7,4.8,Kept
APPL-00006925,2024-08-19,August,Summer,2024,5337,1139,1,974.33,High,171.93999999999994,15,4.7,Kept
APPL-00006926,2024-10-01,October,Fall,2024,5338,774,1,1094.21,No Discount,0.0,0,5.0,Kept
APPL-00006927,2022-03-12,March,Winter,2022,5339,890,1,457.3,Medium,50.81,10,,Kept
APPL-00006928,2022-04-20,April,Spring,2022,5340,1128,1,746.45,Medium,56.17999999999995,7,4.0,Kept
APPL-00006929,2022-05-19,May,Spring,2022,5339,144,2,210.78,High,18.599999999999994,15,3.7,Kept
APPL-00006930,2022-06-01,June,Spring,2022,5341,241,1,1285.73,Low,39.75999999999999,3,4.6,Kept
APPL-00006931,2022-06-11,June,Spring,2022,5342,210,2,1586.28,High,139.97000000000003,15,4.8,Kept
APPL-00006932,2022-09-23,September,Fall,2022,5340,23,1,83.49,No Discount,0.0,0,4.8,Kept
APPL-00006933,2022-10-01,October,Fall,2022,5343,189,1,532.6,Low,10.870000000000005,2,,Kept
APPL-00006934,2022-11-19,November,Fall,2022,5344,15,2,56.2,No Discount,0.0,0,,Kept
APPL-00006935,2022-11-20,November,Fall,2022,5339,1024,1,744.57,No Discount,0.0,0,3.6,Kept
APPL-00006936,2022-12-08,December,Fall,2022,5341,178,1,285.81,Low,8.839999999999975,3,,Kept
APPL-00006937,2023-01-31,January,Winter,2023,5345,152,1,2432.61,Low,49.63999999999987,2,,Kept
APPL-00006938,2023-04-19,April,Spring,2023,5346,751,3,2531.73,Low,17.220000000000027,2,,Kept
APPL-00006939,2023-06-02,June,Spring,2023,5347,516,1,380.32,No Discount,0.0,0,3.0,Kept
APPL-00006940,2023-06-03,June,Spring,2023,5348,276,1,543.81,No Discount,0.0,0,,Kept
APPL-00006941,2023-09-22,September,Summer,2023,5349,25,1,96.34,No Discount,0.0,0,3.2,Returned
APPL-00006942,2023-10-07,October,Fall,2023,5345,122,1,138.15,No Discount,0.0,0,3.7,Kept
APPL-00006943,2023-11-26,November,Fall,2023,5347,774,3,2868.0,Medium,106.22000000000004,10,,Kept
APPL-00006944,2024-02-05,February,Winter,2024,5350,622,1,665.43,Medium,73.94000000000005,10,5.0,Kept
APPL-00006945,2024-03-10,March,Winter,2024,5343,9,1,490.87,No Discount,0.0,0,,Returned
APPL-00006946,2024-06-21,June,Summer,2024,5351,675,2,2060.2,No Discount,0.0,0,,Kept
APPL-00006947,2024-06-27,June,Summer,2024,5352,827,1,976.14,No Discount,0.0,0,3.8,Kept
APPL-00006948,2024-07-19,July,Summer,2024,5353,606,1,873.35,Low,45.97000000000003,5,3.5,Kept
APPL-00006949,2024-08-04,August,Summer,2024,5354,835,1,840.31,Low,25.99000000000001,3,,Kept
APPL-00006950,2024-08-21,August,Summer,2024,5355,122,1,131.8,Low,4.079999999999984,3,4.0,Kept
APPL-00006951,2024-11-15,November,Fall,2024,5356,499,7,9787.12,No Discount,0.0,0,4.5,Kept
APPL-00006952,2022-01-28,January,Winter,2022,5357,6,1,83.92,Medium,9.329999999999998,10,,Kept
APPL-00006953,2022-03-10,March,Winter,2022,5358,1140,1,435.8,No Discount,0.0,0,4.9,Kept
APPL-00006954,2022-03-15,March,Winter,2022,5359,102,2,254.04,No Discount,0.0,0,4.3,Kept
APPL-00006955,2022-05-18,May,Spring,2022,5360,866,4,3404.76,Medium,94.57999999999991,10,4.9,Kept
APPL-00006956,2022-07-28,July,Summer,2022,5359,439,2,2798.44,No Discount,0.0,0,3.6,Kept
APPL-00006957,2022-09-03,September,Summer,2022,5359,63,1,535.13,Low,28.16999999999996,5,4.5,Kept
APPL-00006958,2022-09-21,September,Summer,2022,5361,24,2,328.88,No Discount,0.0,0,4.7,Kept
APPL-00006959,2023-05-28,May,Spring,2023,5361,313,1,1078.8,Low,33.36000000000013,3,3.0,Kept
APPL-00006960,2023-06-07,June,Spring,2023,5357,8,1,125.09,Medium,13.900000000000006,10,4.0,Returned
APPL-00006961,2023-06-24,June,Summer,2023,5362,951,1,1088.4,No Discount,0.0,0,4.1,Exchanged
APPL-00006962,2023-08-17,August,Summer,2023,5363,798,1,1145.09,No Discount,0.0,0,,Exchanged
APPL-00006963,2023-09-10,September,Summer,2023,5364,1065,1,887.48,Low,27.44999999999993,3,3.8,Kept
APPL-00006964,2023-11-24,November,Fall,2023,5365,122,2,243.26,No Discount,0.0,0,4.7,Kept
APPL-00006965,2023-12-09,December,Fall,2023,5366,26,2,445.92,Low,11.73999999999998,5,4.4,Kept
APPL-00006966,2024-01-24,January,Winter,2024,5367,193,1,376.54,Low,19.819999999999997,5,3.7,Kept
APPL-00006967,2024-05-26,May,Spring,2024,5367,440,3,84.24,Low,0.5700000000000003,2,,Kept
APPL-00006968,2024-10-07,October,Fall,2024,5363,906,3,1663.95,No Discount,0.0,0,3.2,Kept
APPL-00006969,2024-11-10,November,Fall,2024,5368,164,1,419.89,No Discount,0.0,0,4.1,Kept
APPL-00006970,2022-03-10,March,Winter,2022,5369,131,1,79.63,No Discount,0.0,0,3.8,Exchanged
APPL-00006971,2022-06-19,June,Spring,2022,5370,686,1,524.87,No Discount,0.0,0,,Kept
APPL-00006972,2022-07-31,July,Summer,2022,5371,184,1,123.44,No Discount,0.0,0,,Kept
APPL-00006973,2022-08-04,August,Summer,2022,5372,113,2,1503.48,No Discount,0.0,0,,Kept
APPL-00006974,2022-09-02,September,Summer,2022,5373,749,1,864.24,Medium,96.02999999999996,10,,Kept
APPL-00006975,2023-04-05,April,Spring,2023,5369,231,1,578.67,Medium,43.56000000000006,7,3.1,Kept
APPL-00006976,2023-04-08,April,Spring,2023,5369,2,4,107.48,Medium,2.02,7,,Kept
APPL-00006977,2023-05-01,May,Spring,2023,5374,1069,2,1543.08,Medium,85.73000000000002,10,4.1,Kept
APPL-00006978,2023-05-23,May,Spring,2023,5371,82,1,120.85,Low,2.469999999999999,2,,Kept
APPL-00006979,2023-06-02,June,Spring,2023,5375,134,5,1504.8,No Discount,0.0,0,4.5,Kept
APPL-00006980,2023-06-15,June,Spring,2023,5376,407,2,506.98,No Discount,0.0,0,3.9,Kept
APPL-00006981,2023-07-07,July,Summer,2023,5376,64,1,93.79,Low,4.939999999999998,5,4.3,Kept
APPL-00006982,2023-08-03,August,Summer,2023,5377,38,1,119.8,Low,3.700000000000003,3,,Kept
APPL-00006983,2023-08-09,August,Summer,2023,5378,487,1,468.24,Low,9.560000000000002,2,4.4,Kept
APPL-00006984,2023-09-08,September,Summer,2023,5379,94,4,3604.04,No Discount,0.0,0,4.3,Kept
APPL-00006985,2023-10-20,October,Fall,2023,5380,11,3,3074.91,No Discount,0.0,0,3.2,Kept
APPL-00006986,2023-12-04,December,Fall,2023,5370,146,3,6899.34,No Discount,0.0,0,,Kept
APPL-00006987,2023-12-18,December,Fall,2023,5381,1141,1,505.49,No Discount,0.0,0,3.0,Kept
APPL-00006988,2023-12-25,December,Winter,2023,5382,82,1,125.14,Medium,9.420000000000002,7,3.6,Kept
APPL-00006989,2024-02-08,February,Winter,2024,5383,807,1,645.92,No Discount,0.0,0,3.2,Kept
APPL-00006990,2024-03-05,March,Winter,2024,5384,134,6,1648.86,Medium,20.680000000000007,7,3.3,Kept
APPL-00006991,2024-03-28,March,Spring,2024,5385,1096,2,1218.1,No Discount,0.0,0,4.8,Kept
APPL-00006992,2024-05-19,May,Spring,2024,5386,493,2,1933.0,No Discount,0.0,0,,Kept
APPL-00006993,2024-05-24,May,Spring,2024,5387,42,3,1639.38,High,96.42999999999996,15,3.2,Kept
APPL-00006994,2024-06-18,June,Spring,2024,5388,582,2,2181.5,No Discount,0.0,0,,Kept
APPL-00006995,2024-07-22,July,Summer,2024,5389,1138,1,1007.36,Low,31.159999999999968,3,4.3,Kept
APPL-00006996,2024-08-17,August,Summer,2024,5390,384,5,12486.05,Low,77.23000000000002,3,4.2,Kept
APPL-00006997,2024-08-20,August,Summer,2024,5372,220,1,1168.58,No Discount,0.0,0,3.6,Kept
APPL-00006998,2024-09-26,September,Fall,2024,5376,276,2,953.08,High,84.08999999999997,15,4.1,Kept
APPL-00006999,2024-10-16,October,Fall,2024,5381,44,1,131.03,No Discount,0.0,0,,Kept
APPL-00007000,2024-10-22,October,Fall,2024,5377,78,5,164.65,Medium,3.660000000000004,10,,Kept
APPL-00007001,2022-01-02,January,Winter,2022,5391,186,1,125.76,No Discount,0.0,0,,Exchanged
